b'id',b'handle',b'message',b'location',b'polarity'
b'4261',b'introversitive',"b'@Pan_OO_Paniscus @Artfull01 @adrianturner01 @WillO61152674 @stuarthelmer @Christgodtweet @TiffiniLOL @S4R41_K44R @SpiritKing11 Also, can you show me in the New Testament where CHRISTIANS are commanded to stone homosexuals, please? Also, the Old Testament is the OLD COVENANT, for the Jews. We follow the New Testament/NEW COVENANT. We are commanded to love, not kill.'",b'Thailand',0
,,,,
b'4262',b'O_DoubleA',b'@Tinu_Wealth01 All those almajiri will sweep the food before you wake',b'Earth C-137',0
,,,,
b'4263',b'Showbosss',"b'For the ardent Christians who insist on going to church for a ""massive"" service.\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\nDON\'T BE STUPID! \nOBEY THE LAW!\n\nIsaiah 26:20\n\nCome, my people, into your secret places, and let your doors be shut: keep yourself safe for a short time, till his wrath is over.'",b'Under the canopy...',0
,,,,
b'4264',b'batman_hai_apun',b'Are Christians this stupid? https://t.co/ozFlGWsvRB',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4',0
,,,,
b'4265',b'yorubaibibioboy',"b""@__IamEmpress__ Nigerians: let's see a corona virus patients let's confirm if it's in Nigeria or else it's fake!\nSomeone post a video tho it's not verified.\nNigerians: why is it not verified! You are chasing cheap clout!\nForget Buhari Covik 1-9, all of us in this country have problem. \xf0\x9f\xa4\xa1""",b'Lagos',0
,,,,
b'4266',b'WWARN',b'Researching #malaria in pregnancy? The free WWARN Malaria in Pregnancy Library has just been updated - search published and unpublished literature with 201 new entries added and 9519 in total https://t.co/hKsKxIdqdY Photo: Arne Hoel https://t.co/EqV2Sggaw9',b'',0
,,,,
b'4267',b'gerlach_arne',b'@who_is_Annett Sing uns was \xf0\x9f\x98\x8d\xe2\x98\xba\xef\xb8\x8f',b'Deutschland',0
,,,,
b'4268',b'kingsleybiafran',"b""if u are an IPOB member and doubting Nnamdi Kanus words go 4 paternity test bcuz I'm sure u must have been fathered by hausa fulani Igbo man beliv in Ohamdike\xf0\x9f\x92\xaa\xf0\x9f\x8f\x8b\xef\xb8\x8f""","b'Los Angeles, CA'",0
,,,,
b'4269',b'elameen282',b'None of the Nigeria politicians ever thought that a day would come where they have to use the dead and decaying health service of our dear country that was murdered by them. Ya Allah protect and safe our dear country and the world at large... Ameen!\n#COVID19',b'Nigeria',0
,,,,
b'4270',b'CEHGeneral',b'@Hary4C @aishambuhari An Almajiri with degrees which no member of your family will EVER achieve it.',b'192.168.0.1',0
,,,,
b'4271',b'MayUbeku',"b""I read arguments about churches vs Mosques gathering yesterday, I just laughed. People will drop dead in Nigeria like Italy if the epidemic takes an ugly turn. We don't have enough medical equipments to tackle #COVID19! Stop taking risk to encourage spread of #COVID\xe3\x83\xbc19 #StayHome""",b'Niger Delta \xf0\x9f\x87\xb3\xf0\x9f\x87\xac',0
,,,,
b'4272',b'MayUbeku',"b'#COVID\xe3\x83\xbc19: A friend called me from China last night. He is desperate to return home to Nigeria. We got talking about possible routes to get to Nigeria since all intl Airports are closed.\n\nHe said, ""May, ignore the numbers you see in the news. People are dropping dead in China."" https://t.co/ODYcpXjECz'",b'Niger Delta \xf0\x9f\x87\xb3\xf0\x9f\x87\xac',0
,,,,
b'4273',b'blaqman001',"b'@KhidKhordi Normal level, but forget that one sef, 8500 to do Wetin exactly. Can Buhari himself live off 8500? These people are ridiculous if this isn\xe2\x80\x99t fake news.'","b'Lagos, Nigeria'",0
,,,,
b'4274',b'Thug_Weird',b'Much needed at this critical time. And we need sensitize Almajiri kids about the virus. It\xe2\x80\x99d be disastrous if one of them contract the virus https://t.co/bA9SBsEl8X',b'Worldwide',0
,,,,
b'4275',b'ChacemeSwain',"b'@moonshadow234 2 Kings 2:22-24 talks of your god getting 2 bears to kill 42 youths for insulting a bald man. The only real evil in this world is the corrupted christians that want to condem people on ""sin"" instead of following Jesus\' commandment of love.'",b'South Africa',0
,,,,
b'4276',b'Strongrevival22',b'@segalink @AishaYesufu @realFFK @renoomokri see your rep o sleeping during deliberations on the Almajiri Question in the HOR. https://t.co/VE72vRU8BJ',b'Nigeria',
,,,,
b'4277',b'OrjiSixtus',b'This my beautiful wife is from the Northern part of Nigeria she love @MaziNnamdiKanu and all #IPOB  more than you can imagine she told me that everything @MaziNnamdiKanu  said between them and #fulani are all truth . But concluded by saying fulani no english. Arm struggle https://t.co/nCohsj7ktC',"b'Bavaria, Germany'",0
,,,,
b'4278',b'Divineze',"b'This is Nigeria when you can count 70 dead bodies and the media will report 5 and later tell you one person got out of coma \n\nIt\xe2\x80\x99s no joke kings and queen\n\nI just fear for my family in Lagos, my dad and my mom works on the island, Balogun to be precise, including my elder bro'","b'Federal Capital Territory, Nig'",0
,,,,
b'4279',b'logiav',b'@Ehmelia Idiots. We all deal in sensationalism. From the ebola time to FG poisoning drugs in the south east during Ipob issue till now.',b'Citizen of heaven..Flourishing',0
,,,,
b'4280',b'Nicholas_Gomez',b'https://t.co/ESs2xml1aV \xe2\x80\x9cI will not be taking any salary for the balance of 2020 and my executive team will be taking a 50% cut in pay.\xe2\x80\x9d - Marriott (MAR) CEO Arne Sorenson.',"b'\xc3\x9cT: 3.135797,101.686138'",0
,,,,
b'4281',b'kindlefirewire1',b'@dannyw1986 And its the muslims that will kill a gay person immediately. Why do you people go after the Christians when your real threat are the muslims?  They treat women terribly and believe it is perfectly just to kill a gay individual. You need to educate yourself a little bit more buddy',b'',0
,,,,
b'4282',b'fonis90',b'@BrandonBeckham_ @realDonaldTrump How are you such a fucking idiot? He doesn\xe2\x80\x99t care about god and faith. Why do you even think he might? Grab you by the pussy? 2 divorces? Epstein? Stormy Daniels? How can you Christians be so stupid to think he give a fuck about god? You idiots are what is wrecking this country.',"b'Los Gatos, CA'",0
,,,,
b'4283',b'ChiefOkadigbo',"b'@realFFK Buhari is not just a president, He is also a teacher to an Educated illitrates like you and the rest of the pdpigs.'","b'Port Harcourt, Nigeria'",0
,,,,
b'4284',b'uselessPogba',"b'@jubril_bilal @lekan0lalusi @joepenney @walegates So, asking buhari to visit London is now a dead wish? Buhari who lives in London and visits Nigeria from time to time. Some are fool actually.'",b'#NigeriaIsAShitHoleNation',0
,,,,
b'4285',b'cmonionline',b'@Muyidgreat @blazeinator @aishambuhari The handle is an IPOB bot..dont waste ur time',b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xae\xf0\x9f\x87\xaa',0
,,,,
b'4286',b'Chrisbamidele',"b'""Corona Virus is a hoax, govt wants to chop money"" \n""Show us the Italian, his name""\n""Buhari must speak to us, to calm us""\n""Buhari cannot pronounce, he called it Covik 1-9""\n""He should have shut the border""\n""Nigeria is buying fake PPE kits""\nFrom same people, w\xe1\xbb\x8dn fi \xe1\xb9\xa3e y\xc3\xadn n\xc3\xad?'","b'Lagos, Nigeria'",0
,,,,
b'4287',b'McShaffy',"b""Governor @seyiamakinde you are saying one thing and acting contrary you may be putting the lives of the whole Nigeria at risk by the level of impunity and I don't carism being displayed by you,your aids and your dead party members with no common senses. Pls act up now!""",b'Still finding my country ',0
,,,,
b'4288',b'Uchemadu5177',b'Close boarder on time u no hear u think u are safe what of ur family in kastina no prob we are into it together if he enter north u go know what Is corona virus cos all those almajiri go drop. #Buhari #COVID19',b'Nigeria',0
,,,,
b'4289',b'DavidOl57450723',b'@realFFK @realDonaldTrump @BorisJohnson the president of Nigeria is a complete clone This what @MaziNnamdiKanu have been saying.\xf0\x9f\x92\x80 https://t.co/m9zStOtJI8',"b'Rome, Lazio'",0
,,,,
b'4290',b'Glaziang',"b'G-UPDATES | There are 30 confirmed cases of #COVID\xe3\x83\xbc19 in Nigeria according to the NCDC. 2 out of these 30 have been treated and released but none dead.\n\nAs a result, the state govt has placed a ban on all social gathering larger than 10. \n#stayhome , #stayhealthy &amp; #staysafe https://t.co/20cgyY1ulq'",b'global! ',0
,,,,
b'4291',b'TobysTrails',"b""@arne_hides Just stay in bed then. You don't have to earn what you already have""",b'',0
,,,,
b'4292',b'imranabash',b'@iyaboawokoya @IKENNA_____ @Sheddi_younG @atiku @NCDCgov Hhhhh worst than street almajiri\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83',b'',0
,,,,
b'4293',b'UmarZubyr',"b""@MCabeer_ It's difficult to fathom, but if you realized that we're amongst the top 10 most populous nations, among which we're the poorest in terms of hygiene facilities and all, the Almajiri factor and daily bread survivors only is enough for us to panic""",b'Ghost Mode',0
,,,,
b'4294',b'adebisee',"b""@Pop9ja_ng @badotee @Maywinzy @opoola1 @ZedexBoss @NCDCgov @AfricaCDC @WHONigeria @Fmohnigeria @FMICNigeria @NOA_Nigeria @nanonlineng @DrEOEhanire @LSMOH @nmanigeria @nannm_nigeria Lol\nJust because rest in peace is associated with the dead, does not mean every usage is meant for the dead, just like it's a common knowledge our government like to steal does not mean all their action is to steal.\nYou get now bro""",b'lagos',0
,,,,
b'4295',b'izesule',b'@Orukutinditindi What is the use of living in this Nigeria anyways?\n\nAt least the dead can rest.',"b'Kano, Nigeria'",0
,,,,
b'4296',b'mukhtar_usman',b'Corona virus de out here \n\nPerson still de use dead body water prepare wetin hundreds of people de chop daily \xf0\x9f\xa4\xa6\n\nWalahi Nigeria will destroy you \xf0\x9f\x98\xad',b'in the city that never sleeps',0
,,,,
b'4297',b'IFLOifeanyi',"b'@one_dosh Lmaooo even BUHARI is smarter than you. FAKE ""GOLDEN"" DICKHEAD.....'","b'Lagos, Nigeria'",0
,,,,
b'4298',b'OgbuefiAkunede',"b'""Covid-19"" is up there among the most spoken, written and heard word on planet Earth right now and @MBuhari stumbled all over it.  That is all the evidence you need to know that Nigeria is on Auto pilot, with her leader  practically in the land of the living dead!'",b'',0
,,,,
b'4299',b'uwagbale_',"b'@atiku @NCDCgov So far #COVID\xe3\x83\xbc19 is among the rich &amp; middle-class in Nigeria who are mostly informed, connected &amp; schooled. I am trying to imagine if the virus gets to villages without hospitals or informed people, area with massive poverty (Makoko); almajiri, street beggars...just imagine\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94'",b'Nigeria',0
,,,,
b'4300',b'Ben78172749',"b""@atiku @NCDCgov How I wish the man could be president of Nigeria instead of fake buhari .... useless and Incompetent minister of health they suppose ban any flight from overs, federal government don't have well treatment center like others countries.. God will punish buhari""","b'Lagos, Nigeria'",0
,,,,
b'4301',b'Cardina07584878',"b'@realFFK Waoh! The Energy you burn seekn 4national attention is becoming irritating at best\xf0\x9f\x99\x84 ... #from party harlotry #To IPOB media officer, nw to direct Insults ??... Honestly had u put a little of this energy 2serve NIG while in office, maybe ur case now would Hv bn different.\xf0\x9f\x98\x9c'",b'',0
,,,,
b'4302',b'franziausa',b'Marriott International (@MarriottIntl) Tweeted:\nA message to Marriott International associates from President and CEO Arne Sorenson. https://t.co/UplKOLuSWN https://t.co/APCFAKPPI3',"b'Napa, CA'",0
,,,,
b'4303',b'Almajiri_Salim',b'I swear @NGRPresident is joking luckdown the country it a war.......',b'',0
,,,,
b'4304',b'XianJaneway',"b""Thread:\nOver and over again, I've been shocked by the argument that we as Christians should be meek and kind when dealing w/a force that would severely harm or kill people. This is my Biblical rejection of that school of thought: https://t.co/K4c6EQiyZ6""","b'Nevertheless, Still Persisting'",0
,,,,
b'4305',b'sdatti06',"b'News: The IPOB Leader, Nnamdi Kanu, is crying from Italy. He desperately wants to be repatriated back home.\n\nMe: Hell not. Nigeria is a zoo under lock and key. Noncitizens like Nnamdi Kanu, who may be carrying Coronavirus, are definitely not welcome! @MaziNnamdiKanu'","b'Lagos, Nigeria'",0
,,,,
b'4306',b'echems_pretney',"b""It is only the living that can fight this virus \nWe  can't fight it of we are dead!\n\n31 cases in Nigeria\n let's take action before it gets out of hand.\nItaly should be a lesson to Nigerians\nPlease use the Hashtag in all your posts\n #ShutdownNigeria\n#ShutdownNigeriafor2weeks""",b'Nigeria',0
,,,,
b'4307',b'Abbanyi',"b""@bulamabukarti At least we know the inmates are confined, this is also how almajiri's  sleep. They wake up the next morning and dispers everywhere. The almajiri's pose a serious danger too and something needs to be done immediately.""",b'',0
,,,,
b'4308',b'solexpreneur',"b'@_Christy___ \xe2\x80\x9cOh there\xe2\x80\x99s no Coronavirus in Nigeria\xe2\x80\x9d\nThis was you, even when Nigeria already had 30 confirmed cases.\n\nIf you are one of those people who said really stupid things like this and you now suddenly changed mouth to:\n\xe2\x80\x9cAtiku son has it, we are all dead\xe2\x80\x9d,\n\nYou are a complete Covidiot.'",b'Nigeria',0
,,,,
b'4309',b'OnyeAjuju',b'It\xe2\x80\x99s extremely sad that some Nigerian diaspora still insist on travelling to Nigeria at this time from Covid19 high prevalence countries. Height of irresponsibility to put the living at risk to attend a burial for the dead\n\nhttps://t.co/OYn7Bszuid',b'United Kingdom',0
,,,,
b'4310',b'ab5d8cb4414b404',b'IPOB ONE FAMILY https://t.co/NuJokoUU03',b'',0
,,,,
b'4311',b'ab5d8cb4414b404',b'IPOB ONE FAMILY https://t.co/FOrd8ebOkY',b'',0
,,,,
b'4312',b'VentureBeat',b'Facebook collaborates with governments to develop Messenger coronavirus resources https://t.co/5o4A67eyuP by @Kyle_L_Wiggers',b'San Francisco + NYC',0
,,,,
b'4313',b'NwabunwanneRaph',b'@nigeria @forces are real terrorists that are been use by @nigeria @fulani @government to kill @Christians',"b' ANAMBRA, NIGERIA.'",0
,,,,
b'4314',b'nwanigbo',"b""IPOB stands on total disintegration of Nigeria, if we didn't destroy Nigeria Africa will remain poor.\nBiafra is the light!!""",b'Scandinavian ',0
,,,,
b'4315',b'omoolaprints',b'@Adegbuyi0 @yinkanubi my brother u are the one talking like this .. as at yesterday one has post a fake pic of buhari going to jumat. the pic was 2017 pic he posted it as for Friday jumat',"b'Lagos, Nigeria'",0
,,,,
b'4316',b'ReidAkiim',"b'@Sbdsng @atiku Wow I am disappointed by your comments, mentioning he should have addressed IPOB. Mere looking at your dp you look like someone who is civilized and educated, but men! You fuck up big time to say the least'",b'Nigeria',0
,,,,
b'4317',b'rifnote',b'States should take responsibility for Almajiri crisis - https://t.co/HW0jjalT4C',"b'Lagos, Nigeria'",0
,,,,
b'4318',b'dr4bim',"b'@Lord_Sugar This is false. The picture was taken in kano state, Nigeria sometime last year when a lion escaped from a zoo.'","b'Lagos, Nigeria'",0
,,,,
b'4319',b'Arne_JJ',"b""@Sustainable2050 @energy_charts It's a relief to see that in these times Germany is depends less on large centralized power plants that are dirty (lignite, coal), more vulnerable in keeping open and require active safety management (nuclear). Decentralized wind &amp; solar are more resilient and cleaner above all.""",b'',0
,,,,
b'4320',b'urchelixir',b'@olubobo12 @BSA_irepbdg In places like Lagos mehn.... See that 45million is actually possible if a country as developed as Italy is suffering Nigeria is dead',b'Anfield',
,,,,
b'4321',b'JinaduMoshood',"b""#Buhari.. God has always distracted u from mocking Buhari. The signs are there yet you fail to notice. For his birthday, you mocked him for fake age, following day, Donald Trump was impeached. Attention diverted. Now for COVIK, Atiku's son tested positive. Attention diverted.""",b'The planet called Pluto',0
,,,,
b'4322',b'ismaeelfresh',"b""@yahanasuhmn And we still have Almajiri's""",b'',0
,,,,
b'4323',b'Abdulzrm',"b'@Bellomatawalle1 Thanks your Excellency,  the proactive steps taken to curtailing the spread of the virus by the government is highly commendable. There is need also to advise our Islamic Scholars to  as a matter of urgency to close their Almajiri schools as was did to public schools.'",b'Nigeria',0
,,,,
b'4324',b'EricChukwudi5',b'@MaziEmmaOgbonna @MaziNnamdiKanu @POTUS @IsraeliPM @BorisJohnson @mefonna @OObienu @OkwukKanu @cedoziemm @Amaka_Ekwo @CFR_org @UN Please my lovely people go back \nTo biafra land and join ipob to your \nLife and land ipob is the only hope',b'',0
,,,,
b'4325',b'DrOlufunmilayo',"b'\xe2\x80\x9cOh there\xe2\x80\x99s no Coronavirus in Nigeria\xe2\x80\x9d\nThis was you, even when Nigeria already had 30 confirmed cases.\n\nIf you are one of those people who said really stupid things like this and you now suddenly changed mouth to:\n\xe2\x80\x9cAtiku son has it, we are all dead\xe2\x80\x9d,\n\nYou are a complete Covidiot.'","b'England, United Kingdom'",0
,,,,
b'4326',b'publicitysolo',b'House of Representatives Hold Special Session On Out Of School Children and Almajiri in Nigeria https://t.co/CY7rLKgRX5 #OperaNewsHub',b'LAGOS',0
,,,,
b'4327',b'Jamesdonski1',b'@Murtala85815135 @dollarptop @generalzango @nnamdi36 Which morals almajiri get? Na weytin una yeye imam and clerics take Dey deceive una be that steady washin of una brains say una go enjoy 7 virgins for hell fire but dem go go back dey marry under age girls thunder go fire all of una bcos una no wan get senes living in the 1948',b'At home',1
