b'id',b'handle',b'message',b'location',b'polarity'
b'4609',b'OpuyalayeTamuno',"b""@RealSeunKuti Nigeria is dead , you can't convince me otherwise""","b'Port Harcourt, Abuja, Lagos'",1
,,,,
b'4610',b'jefferyaaa',b'@kinyi77 @Uchenna67765699 @_SurvivorsGuilt @AfricaFactsZone Better than Nigeria in what light ? Cox I\xe2\x80\x99ve been to Ghana and it\xe2\x80\x99s as dead as my village in Nigeria. Only thing y\xe2\x80\x99all can brag about is electricity.',"b'Istanbul, Turkey'",0
,,,,
b'4611',b'JanariusS',"b""@sexy_oma_ @charcoal______ @barneyonotu They were referred 'almajiri' because that is what they do. And among them are found Hausa, Fulani, Kanuri and other tribes. So in case you don't know calling them almajiri is just like calling a pastor a pastor.""",b'Nigeria',0
,,,,
b'4612',b'OsosaChris',b'@hayzed06 There is absolutely no sanity in romancing a dead concept! The Biafra stink is dead and stinky! They should embrace the reality of ONE UNITED Nigeria!',b'',0
,,,,
b'4613',b'JencaBenca',"b""Today's world leaders just stand by as killings of Biafrans continue\nAll whats needed to stop this is #FreeBiafra! Separate #Christians #Jews from cattle dwellers, @NGRPresident who kill them\nAfter all #TheZooCalledNigeria is already collapsed, @MBuhari a dead president\n#endthis https://t.co/uilvWWj31F""",b'',1
,,,,
b'4614',b'Kayrot2',b'@maestropetals But whats the difference between this and almajiri system.. i think it is dangerous to be governed by people who find pleasure in almajiri and or use it as a tactics to remain in control in there states. This people want to turn us all to educated almajiri. https://t.co/RwtAy5ywO4',b'',0
,,,,
b'4615',b'chidumebi',"b""@john_danfulani @dondekojo @adamugarba Northerner governors wont end almajiri. \n\nDon't be carried away by the headlines""",b'UT',0
,,,,
b'4616',b'Abubakaryusha17',"b""@okolijude7 @AyoadehassanHa @ShehuSani U no we always created room for our enemies to penetrate us. Believe me if does kids were are Igbo's, u will call them terrorist. I expected u to make ur own investigation for u to no d reason for sending d almajiri's their.""","b'Kaduna, Nigeria'",0
,,,,
b'4617',b'OAguyi',"b""@BiafraExodus @nwa_nne @MaziNnamdiKanu @_AfricanUnion @EUinNigeria @USEmbassyAbuja @10DowningStreet @SecPompeo @TimesofIsrael @netanyahu @PunchlineAfric @BBCAfrica @BBGAfrica Alright, many people thinks that I'm an agent of the zoo working for the DSS.\n\nI would rather die than sabotage my fellow IPOB.""",b'',0
,,,,
b'4618',b'OkabiaPrince',"b'@MaziNnamdiKanu The greatest leader, MNK we will ever stand with you, ipob biafra family liguria Europe.'",b'Nederland',0
,,,,
b'4619',b'GarveyBlizz',b'@BenOshior @OdauduEne @PrincewiIIChuka @tolani88 The Eastern Nigeria consultative forum had a referendum and decided they no longer want to be part of a country where they\xe2\x80\x99re hated and slaughtered like animals and the zoo federal troops went down to East to kill them in their homes and you blame Ojukwu? Are you normal??',b'',0
,,,,
b'4620',b'kesterRozay',"b'Two people are doing or have engaged in something Illegal in the past, then you would now bring it to the TL and be trading Gbas Gbos because of some petty disagreement. Where is the sense in that. Anyways all na cruise. The matter will be dead by next week, is this not Nigeria.'",b'Nigeria',0
,,,,
b'4621',b'GarveyBlizz',"b'@BenOshior @OdauduEne @PrincewiIIChuka @tolani88 You\xe2\x80\x99re the ignorant one. This topic persists because manipulative people like you either ignorantly or intentionally have refused to set the record straight. \n\nEasterners were massacred all over the zoo Nigeria, they ran back to their home and conducted a referendum to leave...'",b'',0
,,,,
b'4622',b'Sandeep03630867',b'@Lucioronio @TusharP58975924 @USCIRF You want to say that hindu is wrong Because Christians want to kill Hindus But Hindus defend themselves',b'India',0
,,,,
b'4623',b'Chazdonn',"b'The zoo country called Nigeria must collapse. The spirit of innocent Biafran civilians killed before, during and after the war must not go unpunished.\n#GowonIsMurderer\n#Nigeria \n#Biafra \n#JusticeForBiafrans \n#JusticeForBiafra\n@AJEnglish @BBCWorld @CNN \n@WIONews @SkyNewsBreak https://t.co/p66TTa3tAE'","b'New Delhi, India '",1
,,,,
b'4624',b'Ebuka_Mbanefo',"b'Africa: Nigeria Presidency has admitted Airing Prerecorded Broadcast as ""LIVE\xe2\x80\x9d Broadcast \xe2\x80\x93 IPOB https://t.co/SwDeFxaD4Q'",b'United States',0
,,,,
b'4625',b'SADC_IPOB',b'@OAguyi Biafra for life',b'South Africa',0
,,,,
b'4626',b'corpersdiary_ng',"b""What's happening here \xf0\x9f\x99\x84\xf0\x9f\x99\x84\n.\n.\n.\n.\n______________________________\n#CorpersDiary_NG #almajiri #nysckit https://t.co/oBUt1uRrMG""",b'Nigeria',0
,,,,
b'4627',b'hillary0424',"b'@Amaka_Ekwo The zoo called Nigeria is now totally a garbage, where the president goes to the studio and do audio recording and come out to play it rubbish. Biafra is the way out'",b'',0
,,,,
b'4628',b'AdvocateBiafra',b'This is for you @NGRPresident @elrufai @HouseNGR @NGRSenate @PoliceNG @GarShehu @DrAhmadLawan @realFFK @NigeriaGov @MBuhari @ProfOsinbajo @UNHumanRights @amnesty @AmnestyNigeria @amnestyusa. This is police animalistic action in a typical Fake Nigeria that google called Zoo! https://t.co/PjjJgAtbnq',b'Washington DC',0
,,,,
b'4629',b'SystemRivers',"b""@HAHayatu Cases will continue to soar as long as people believe the Virus is a hoax and it's opportunity to make money. See the crowd after easing of locked down, burial crowd in the North, Almajiri. What people must understand is it takes around 14 to 30 days to fall dangerously sick.""",b'',0
,,,,
b'4630',b'alakukom',"b""@Doesmanfirst @UcheOke77657070 @ShehuSani What u don't av knowledge of u shouldn't speak. What concern religion with Sheu Sani statement? Must we attached religion to everything? \nTell me is it only North that has Muslims? Why not Muslims in other countries or region not practicing Almajiri system? Think deep &amp; av sense""","b'Ibadan, Nigeria'",0
,,,,
b'4631',b'ChukwudubemIgb1',b'@MaziNnamdiKanu https://t.co/KaZjHeEGkJ\nWorld Leaders things are getting out of hand in the Zoo Called Nigeria it needs Urgent attention all We Ask 4 is Peaceful Disintegration @realDonaldTrump @netanyahu @PMOIndia @JapanGov @CanadianPM @BrazilGovNews @BorisJohnson_MP @MFA_Austria @Queen_Europe',"b'Canicatt\xc3\xac, Sicilia'",1
,,,,
b'4632',b'Officialken13',b'@YulEdochie @YulEdochie you drop one word that makes to start to like you @real_mercyeke is officially biafran not Nigeria because Nigeria is dead.',b'',0
,,,,
b'4633',b'mazinwakamma',"b'When you hear us saying we don\xe2\x80\x99t belong in #TheZooCalledNigeria called Nigeria,it means we cannot allow our lives to be taken by an ordinary almajiri both in @HQNigerianArmy &amp; in the @PoliceNG. They\xe2\x80\x99ve done enough to us, therefore we\xe2\x80\x99re going end the unity by any available means. https://t.co/ssseXAy4Nk'",b'Biafra',0
,,,,
b'4634',b'Zeeshanmumtaz30',"b'@Olivercrompbell @KalitaAbhinav @majorgauravarya @fawadchaudhry Lakn tu kis kis ko sikhaye ga, q k sense, mind, to tm hindutwa RSS hindus me hota ni, bus aik cheaz pta he aue wo he how to kill Christians, Muslims, Sikhs,, moniorities in india, tra to indian union jhot bolti he, for elections you people are made fool by RSS ruling hindus,'","b'\xd8\xb1\xd8\xa7\xd9\x88\xd9\x84\xd9\xbe\xd9\x86\xda\x88\xdb\x8c, \xd9\xbe\xd8\xa7\xda\xa9\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86'",0
,,,,
b'4635',b'Britnatureguide',b'First update for the #worldodonataweekend with a Small Red Damselfly taken at RSPB Arne last year. Photos of 91 species posted sor far from 20 countries. Lists attached. Looking forward to seeing lots more of these gorgeous creatures over the next two days https://t.co/Q2zgfvqvtz https://t.co/jqElDXuXqE',b'',0
,,,,
b'4636',b'pn0308A',"b'@arnemeyer Arne, the latern will need the dualshock for recharge (move controller)??? In the first game only gave that option. \nWill be another way to do that??'",b'',0
,,,,
b'4637',b'Sylvest53578170',"b'Take a look, this is the governor of Kaduna State El-Rufai climbing a truck himself at the Check point to make sure there was no ALMAJIRI hiding anywhere in the truck to enter Kaduna, the same Almajiri they are trying to smuggle to the South... @KanuNnamdikanu @NnamdiFans https://t.co/mhMFZonn9q'",b'Spain',0
,,,,
b'4638',b'ChukwudubemIgb1',"b'@MaziNnamdiKanu @AgnesCallamard @UN @StateDept @DailyPostNGR The Zoo Called Nigeria is do 4 Disintegration,to Save the lives of Everybody being Caged World Leaders Stop Keeping Mute on the Ethnic Cleansing of Christians/Biafrans that is going on in Zoo called Nigeria @realDonaldTrump @netanyahu @PMOIndia @JapanGov @CanadianPM @SpainMFA https://t.co/ldmKCTWDrq'","b'Canicatt\xc3\xac, Sicilia'",1
,,,,
b'4639',b'AnavoChukwudi',b'@MobilePunch Go and serve the zoo called #Nigeria and come back with shame..',b'',1
,,,,
b'4640',b'GoodnewsOkeafor',"b""@MaziNnamdiKanu @AgnesCallamard @UN @StateDept @DailyPostNGR Our leader MNK you've done a great job for humanity, BIAFRANS are very proud of you and Ipob.""",b'',0
,,,,
b'4641',b'TonnisonAgameto',"b'Beware Of Dogs, The Accord Forum Is A Faceless Group \xe2\x80\x93 Ipob Nnamdi Kanu\xc2\xa0Warns https://t.co/9BbMWP7bYo'","b'Lagos, Nigeria'",0
,,,,
b'4642',b'chinakwebiafra1',"b'@realDonaldTrump President Donald J trump, please assist my Lord Nnamdi Kanu and IPOB to get Biafra. All we are asking for is Biafra freedom https://t.co/kjtFJO5GhW'",b'',0
,,,,
b'4643',b'arrahdasoul',b'@Fulanihausa1 @hycehkhid And your almajiri are what?? Living in glass houses?? https://t.co/5GLRtchJIr',b'The Mind',0
,,,,
b'4644',b'bakare_adewale',"b'@MaziNnamdiKanu @AgnesCallamard @UN @StateDept @DailyPostNGR Why are you worried about ur supposedly Zoo, leave Nigeria and Nigerians alone...work on your impostor'","b'Osun, Nigeria'",0
,,,,
b'4645',b'NayakinJ',"b'@MaziNnamdiKanu @_AfricanUnion @EUinNigeria @USEmbassyAbuja @10DowningStreet @SecPompeo @TimesofIsrael @netanyahu @PunchlineAfric @BBCAfrica @BBGAfrica Am not sure that in the zoo called Nigeria they understand that.\n""All people have the right to self-determination..."" \nI really appreciate your work @MNK cos the ignorance, lack of knowledge and stupidity   of these people in the zoo is not found anywhere in the world.'",b'',0
,,,,
b'4646',b'EllenNkemMiss',b'@MaziNnamdiKanu @AgnesCallamard @UN @StateDept @DailyPostNGR You\xe2\x80\x99re becoming an idiot and a nuisance to Igbo people worldwide. Have you no shame? You\xe2\x80\x99ve been saying all manners of evil things about Buhari and yet there\xe2\x80\x99s no impact on anything.',"b'London, England'",0
,,,,
b'4647',b'ceebobbyholla',b'The #IPOB recently submitted documentation on #HumanRights abuses against #Biafrans in #Nigeria to AgnesCallamard of UN. The StateDept and int\xe2\x80\x99l community must ACT NOW to foster a safe &amp; inclusive environment for all across Nigeria! Read DailyPostNGR: https://t.co/XIpLvjHMWt',b'',0
,,,,
b'4648',b'stancity44',"b'The Roman Empire, British Empire, Soviet Union, Czechoslovakia, Yugoslavia, Ethiopia, Sudan, etc were all supposed to be INDIVISIBLE before SOMETHING broke them to PIECES. That something is #SelfDetermination and it will surely break the #Zoo that is Nigeria. #Biafra https://t.co/ceW9f8twwE'",b'imo state',0
,,,,
b'4649',b'ChukwudubemIgb1',b'@MaziNnamdiKanu @JohnCampbellcfr @BorisJohnson @johnprescott @EUinNigeria @USIP @USEmbassyAbuja @UKinNigeria @BBCAfrica @DailyPostNGR @vanguardngrnews We will continue in Drawing the attention of the World Leaders until they see the Urgently need 4 Disintegration of the Zoo called Nigeria 4 it is over do for Disintegration @PMOIndia @JapanGov @CanadianPM @BrazilGovNews @BorisJohnson_MP @Queen_Europe @realDonaldTrump @netanyahu https://t.co/QHuw61sy40',"b'Canicatt\xc3\xac, Sicilia'",0
,,,,
b'4650',b'eguonho',"b'@MaziNnamdiKanu @AgnesCallamard @UN @StateDept @DailyPostNGR My leader is relentless. IPOB is working, #Biafra is here'",b'',0
,,,,
b'4651',b'AdvocateBiafra',b'@MaziNnamdiKanu @JohnCampbellcfr @BorisJohnson @johnprescott @EUinNigeria @USIP @USEmbassyAbuja @UKinNigeria @BBCAfrica @DailyPostNGR @vanguardngrnews I believed strongly that the zoo Nigeria has fallen already! It\xe2\x80\x99s dead! Can we begin to plan for the burial? That\xe2\x80\x99s what I\xe2\x80\x99m looking forward to!',b'Washington DC',1
,,,,
b'4652',b'obinwa_ifeanyi',b'@MobilePunch But why? @MobilePunch did you people find out where the zoo called Nigeria President is and his Vice President? \n\nAre you people not bothered that Aso rock is empty. Who is in charge of Nigeria as we speak? Who????',b'',1
,,,,
b'4653',b'MaziNnamdiKanu',b'The #IPOB recently submitted documentation on #HumanRights abuses against #Biafrans in #Nigeria to @AgnesCallamard of @UN. The @StateDept and int\xe2\x80\x99l community must ACT NOW to foster a safe &amp; inclusive environment for all across Nigeria! Read @DailyPostNGR: https://t.co/j8dKAQfXNF',b'Israel',0
,,,,
b'4654',b'cdiploma',"b""Sir, @GovWike  we are sure you are concerned at the level of smuggling in of Almajiri's/Fulani herders into the region. We sincere please that you lead the south south/south east governors on a coordinated front against this development. Thanks.""","b'Asaba, Delta state. Nigeria'",0
,,,,
b'4655',b'nwachineke_mazi',b'@MaziNnamdiKanu @JohnCampbellcfr @BorisJohnson @johnprescott @EUinNigeria @USIP @USEmbassyAbuja @UKinNigeria @BBCAfrica @DailyPostNGR @vanguardngrnews Iseee the zoo country called Nigeria must fall https://t.co/dh5oxmVNZo',b'',1
,,,,
b'4656',b'DavidOl57450723',b'It has already fallen. Nigeria is no longer a country but a zoo republic https://t.co/zIfNrdywIN',"b'Rome, Lazio'",1
,,,,
b'4657',b'tvigweb',"b""@victorc64032199 @OBOHLAW @elrufai I'm Igbo. The position of Victor Carter is his and must be treated as such. He is not the spokesman of all the Igbos. His reckless and irresponsible threats here is an evidence he is an Igbo almajiri trying to forment problem.""",b'Lagos',0
,,,,
b'4658',b'ibeesal82',b'When a supposed Almajiri has risen to be leader of his country twice but you???\n\nThese jokes actually write themselves. https://t.co/LnzoTvhepd',"b'Lagos, Nigeria'",0
,,,,
b'4659',b'LassaNgida',"b'Many northern state govs are trying to use coronavirus to end the almajiri system, but Borno and Yobe state, the epicenter of bokoharams thinks otherwise. We all know, almajiris are ready made raw material for bokoharams.'",b'',0
,,,,
b'4660',b'CAdabiafra',b'@Amaka_Ekwo That s reward from zoo wast tissue company nigeria lol',b'',0
,,,,
b'4661',b'AbiodunAkanni9',"b""@EmekaGift It's a well established fact based on d characters seen around us which show and prove that d IPOB members love to abuse and curse d Yoruba race for their predicaments. As if d Yorubas was there when they formed alliance with Hausa/ Fulanis in 1960, 1979,1999,2007,2011,2015,2019""",b'lagos',0
,,,,
b'4662',b'rap_emarh',b'@baahdmantroitez All the 10 na almajiri dem carry bring from only God knows where',b'Nigeria',0
,,,,
b'4663',b'okpankuceejay',b'@retewc @Chidimishael Kaka doesn\xe2\x80\x99t deserve this slander but iwobi\xe2\x80\x99s own is mad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 \xe2\x80\x9cipob zidane\xe2\x80\x9d\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xe2\x9d\xa4\xef\xb8\x8f',"b'Lagos, Nigeria '",0
,,,,
b'4664',b'mazinwakamma',"b'GEJ build 44 #almajiri schools in the #North not in the Southwest or East. Upon all that he managed to achieve for the Fulanis, they still sees him as their enemy because he is a Biafran.\n\nwhy did Northern leaders stopped their children from attending the school, for what reason? https://t.co/dFa7IxuTDr'",b'Biafra',0
,,,,
b'4665',b'calmadini',"b""Maybe he'll join IPOB... \nWould that give you enough erection? https://t.co/ilPpG7PrBe https://t.co/abmcoS3qxR""","b'\xc4\xb0stanbul, T\xc3\xbcrkiye'",0
,,,,
b'4666',b'scarfizal',"b'For almajiri there is an excuse , for baby factory there is an excuse, for yahoo yahoo there is an excuse, for pushing drugs there is an excuse, for police collecting bribe there are ready made excuses for every bad behavior in Nigeria but we want to be like China and America'",b'Abuja',0
